ArtistName,EndTime,TrackName,MsPlayed,Date,Year,Month,DayName,Hour,MinutesPlayed,IsSkipped
Karan Aujla,2025-04-05 04:44:00,P.O.V (Point of View),185869,2025-04-05,2025,April,Saturday,4,3.10,No
Karan Aujla,2025-04-05 04:45:00,Don't Look 2,96265,2025-04-05,2025,April,Saturday,4,1.60,No
Karan Aujla,2025-04-05 04:49:00,WHO THEY?,203408,2025-04-05,2025,April,Saturday,4,3.39,No
Karan Aujla,2025-04-05 04:53:00,Y.D.G,171752,2025-04-05,2025,April,Saturday,4,2.86,No
Karan Aujla,2025-04-05 04:56:00,Aaye Haaye (Feat. Nora Fatehi),195057,2025-04-05,2025,April,Saturday,4,3.25,No
Karan Aujla,2025-04-05 04:58:00,What...?,146500,2025-04-05,2025,April,Saturday,4,2.44,No
Karan Aujla,2025-04-05 04:59:00,You,34882,2025-04-05,2025,April,Saturday,4,0.58,No
Karan Aujla,2025-04-05 05:02:00,Chithiyaan,198119,2025-04-05,2025,April,Saturday,5,3.30,No
NIJJAR,2025-04-05 05:04:00,Tension,114415,2025-04-05,2025,April,Saturday,5,1.91,No
Karan Aujla,2025-04-05 05:04:00,It Ain't Legal,12306,2025-04-05,2025,April,Saturday,5,0.21,Yes
JAI DHIR,2025-04-05 05:07:00,Dassde,163914,2025-04-05,2025,April,Saturday,5,2.73,No
JAI DHIR,2025-04-05 05:09:00,Snap,136000,2025-04-05,2025,April,Saturday,5,2.27,No
JAI DHIR,2025-04-05 05:12:00,Petals,148269,2025-04-05,2025,April,Saturday,5,2.47,No
Lost Stories,2025-04-05 05:15:00,Leja,198058,2025-04-05,2025,April,Saturday,5,3.30,No
JAI DHIR,2025-04-05 05:18:00,Yadaan Teriyaan,187200,2025-04-05,2025,April,Saturday,5,3.12,No
Shah Rule,2025-04-05 05:21:00,Tension,143443,2025-04-05,2025,April,Saturday,5,2.39,No
JAI DHIR,2025-04-05 05:25:00,Akhiyaan,206769,2025-04-05,2025,April,Saturday,5,3.45,No
Lost Stories,2025-04-05 05:28:00,Taaj,196981,2025-04-05,2025,April,Saturday,5,3.28,No
JAI DHIR,2025-04-05 05:30:00,Mafia,1206,2025-04-05,2025,April,Saturday,5,0.02,Yes
Mitraz,2025-04-05 05:30:00,Zehen,18227,2025-04-05,2025,April,Saturday,5,0.30,Yes
Lost Stories,2025-04-05 05:30:00,Mirza,60000,2025-04-05,2025,April,Saturday,5,1.00,No
JAI DHIR,2025-04-05 05:33:00,Don't Go,148700,2025-04-05,2025,April,Saturday,5,2.48,No
Lost Stories,2025-04-05 05:35:00,Dori,159599,2025-04-05,2025,April,Saturday,5,2.66,No
JAI DHIR,2025-04-05 05:37:00,Cute,97240,2025-04-05,2025,April,Saturday,5,1.62,No
Lost Stories,2025-04-05 05:40:00,Leja,198058,2025-04-05,2025,April,Saturday,5,3.30,No
JAI DHIR,2025-04-05 05:43:00,Stay,201680,2025-04-05,2025,April,Saturday,5,3.36,No
Ronnievil,2025-04-05 07:55:00,Sawal,22959,2025-04-05,2025,April,Saturday,7,0.38,Yes
Sachin-Jigar,2025-04-05 07:59:00,"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",243093,2025-04-05,2025,April,Saturday,7,4.05,No
Rahat Fateh Ali Khan,2025-04-05 08:06:00,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",319480,2025-04-05,2025,April,Saturday,8,5.32,No
Pritam,2025-04-05 08:11:00,Ajj Din Chadheya,315013,2025-04-05,2025,April,Saturday,8,5.25,No
Shankar-Ehsaan-Loy,2025-04-05 11:25:00,Sajdaa,268939,2025-04-05,2025,April,Saturday,11,4.48,No
Shankar-Ehsaan-Loy,2025-04-05 11:26:00,Sajdaa,2151,2025-04-05,2025,April,Saturday,11,0.04,Yes
Shankar-Ehsaan-Loy,2025-04-05 11:32:00,Sajdaa,365706,2025-04-05,2025,April,Saturday,11,6.10,No
Rahat Fateh Ali Khan,2025-04-05 11:37:00,"Rishte Naate - From ""De Dana Dan""",286586,2025-04-05,2025,April,Saturday,11,4.78,No
Salim–Sulaiman,2025-04-05 11:38:00,O Re Piya,22655,2025-04-05,2025,April,Saturday,11,0.38,Yes
Pritam,2025-04-05 11:38:00,"Tune Jo Na Kaha (From ""New York"")",14126,2025-04-05,2025,April,Saturday,11,0.24,Yes
Mithoon,2025-04-05 11:38:00,"Humnava (From ""Hamari Adhuri Kahani"")",1442,2025-04-05,2025,April,Saturday,11,0.02,Yes
Sachin-Jigar,2025-04-05 11:42:00,"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",243093,2025-04-05,2025,April,Saturday,11,4.05,No
Shankar-Ehsaan-Loy,2025-04-05 11:49:00,Sajdaa,365706,2025-04-05,2025,April,Saturday,11,6.10,No
Himesh Reshammiya,2025-04-05 11:55:00,Main Jahaan Rahoon,382493,2025-04-05,2025,April,Saturday,11,6.37,No
Pritam,2025-04-05 12:00:00,Rabba Main Toh Mar Gaya Oye,269003,2025-04-05,2025,April,Saturday,12,4.48,No
Jeet Gannguli,2025-04-05 12:01:00,Chaahat,60822,2025-04-05,2025,April,Saturday,12,1.01,No
Gurnazar,2025-04-05 12:15:00,Dost Banke,202852,2025-04-05,2025,April,Saturday,12,3.38,No
Gurnazar,2025-04-05 12:16:00,Dost Banke,86970,2025-04-05,2025,April,Saturday,12,1.45,No
KK,2025-04-05 12:22:00,"Beete Lamhein Lofi Mix (From ""The Train"")",298271,2025-04-05,2025,April,Saturday,12,4.97,No
Pritam,2025-04-05 12:28:00,Haan Tu Hain,324880,2025-04-05,2025,April,Saturday,12,5.41,No
Kailash Kher,2025-04-05 12:35:00,"Ya Rabba (From ""Salaam-E-Ishq"")",418880,2025-04-05,2025,April,Saturday,12,6.98,No
Mustafa Zahid,2025-04-05 12:41:00,Toh Phir Aao,348280,2025-04-05,2025,April,Saturday,12,5.80,No
Atif Aslam,2025-04-05 12:44:00,Hona Tha Pyar,221986,2025-04-05,2025,April,Saturday,12,3.70,No
Atif Aslam,2025-04-05 12:45:00,Pehli Nazar Mein,61896,2025-04-05,2025,April,Saturday,12,1.03,No
Akashdeep Sengupta,2025-04-05 12:46:00,"Dil Se Dil Tak (From ""Bawaal"")",6906,2025-04-05,2025,April,Saturday,12,0.12,Yes
Mustafa Zahid,2025-04-05 12:46:00,Tere Binaa,1949,2025-04-05,2025,April,Saturday,12,0.03,Yes
Ankit Tiwari,2025-04-05 12:46:00,Sunn Raha Hai (Male Version),9998,2025-04-05,2025,April,Saturday,12,0.17,Yes
Ayushmann Khurrana,2025-04-05 12:50:00,Pani Da Rang - Male Vocals,240786,2025-04-05,2025,April,Saturday,12,4.01,No
Ami Mishra,2025-04-05 12:51:00,Hasi - Male Version,13616,2025-04-05,2025,April,Saturday,12,0.23,Yes
B Praak,2025-04-05 12:55:00,Allah De Bandeya,257015,2025-04-05,2025,April,Saturday,12,4.28,No
Jaani,2025-04-05 13:00:00,"Salooq (From ""Moh"")",306382,2025-04-05,2025,April,Saturday,13,5.11,No
B Praak,2025-04-05 13:04:00,Beliya,226265,2025-04-05,2025,April,Saturday,13,3.77,No
Jaani,2025-04-05 13:07:00,"Sab Kuchh (From ""Moh"")",160538,2025-04-05,2025,April,Saturday,13,2.68,No
Narci,2025-04-05 13:12:00,Hari Aur Main,304530,2025-04-05,2025,April,Saturday,13,5.08,No
Narci,2025-04-05 13:17:00,Pawansut,274739,2025-04-05,2025,April,Saturday,13,4.58,No
Narci,2025-04-05 13:22:00,Ram Darshan,321031,2025-04-05,2025,April,Saturday,13,5.35,No
Narci,2025-04-05 13:26:00,Ram Mere Sage,194467,2025-04-05,2025,April,Saturday,13,3.24,No
Narci,2025-04-05 13:27:00,Radhe Govinda,72044,2025-04-05,2025,April,Saturday,13,1.20,No
Narci,2025-04-05 13:31:00,Mahadev Aur Main,265171,2025-04-05,2025,April,Saturday,13,4.42,No
Lakhbir Singh Lakkha,2025-04-05 13:37:00,Ram Anthem,355719,2025-04-05,2025,April,Saturday,13,5.93,No
Ashwin Trivedi,2025-04-05 13:42:00,Jai Hanumant,212900,2025-04-05,2025,April,Saturday,13,3.55,No
B Praak,2025-04-06 19:06:00,Allah De Bandeya,53704,2025-04-06,2025,April,Sunday,19,0.90,No
B Praak,2025-04-06 19:18:00,Allah De Bandeya,67873,2025-04-06,2025,April,Sunday,19,1.13,No
B Praak,2025-04-08 20:05:00,Allah De Bandeya,257015,2025-04-08,2025,April,Tuesday,20,4.28,No
B Praak,2025-04-09 20:02:00,Sach Keh Raha Hai,113961,2025-04-09,2025,April,Wednesday,20,1.90,No
B Praak,2025-04-10 04:22:00,Sach Keh Raha Hai,208009,2025-04-10,2025,April,Thursday,4,3.47,No
Jaani,2025-04-10 04:23:00,Achha Sila Diya,94227,2025-04-10,2025,April,Thursday,4,1.57,No
B Praak,2025-04-10 04:37:00,Kya Loge Tum,57353,2025-04-10,2025,April,Thursday,4,0.96,No
Arijit Singh,2025-04-10 08:11:00,Humdard,260590,2025-04-10,2025,April,Thursday,8,4.34,No
Arijit Singh,2025-04-10 08:17:00,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",4610,2025-04-10,2025,April,Thursday,8,0.08,Yes
Arijit Singh,2025-04-10 09:10:00,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",4207,2025-04-10,2025,April,Thursday,9,0.07,Yes
Arijit Singh,2025-04-10 09:15:00,"Satranga (From ""ANIMAL"")",271169,2025-04-10,2025,April,Thursday,9,4.52,No
Pritam,2025-04-10 09:19:00,Kesariya,268164,2025-04-10,2025,April,Thursday,9,4.47,No
Pritam,2025-04-10 09:51:00,Shayad,20758,2025-04-10,2025,April,Thursday,9,0.35,Yes
Pritam,2025-04-10 14:12:00,Shayad,227990,2025-04-10,2025,April,Thursday,14,3.80,No
Ram Sampath,2025-04-10 14:15:00,"Sajni (From ""Laapataa Ladies"")",170044,2025-04-10,2025,April,Thursday,14,2.83,No
Sachin-Jigar,2025-04-10 14:20:00,Apna Bana Le,261702,2025-04-10,2025,April,Thursday,14,4.36,No
Alka Yagnik,2025-04-10 14:26:00,"Agar Tum Saath Ho (From ""Tamasha"")",341054,2025-04-10,2025,April,Thursday,14,5.68,No
Mithoon,2025-04-10 19:53:00,Tum Hi Ho,249647,2025-04-10,2025,April,Thursday,19,4.16,No
Tanishk Bagchi,2025-04-10 19:56:00,"Bolna (From ""Kapoor & Sons (Since 1921)"")",190702,2025-04-10,2025,April,Thursday,19,3.18,No
Arijit Singh,2025-04-10 20:01:00,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",252679,2025-04-10,2025,April,Thursday,20,4.21,No
Pritam,2025-04-10 20:02:00,Ae Dil Hai Mushkil Title Track,3855,2025-04-10,2025,April,Thursday,20,0.06,Yes
Arijit Singh,2025-04-10 20:02:00,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",3033,2025-04-10,2025,April,Thursday,20,0.05,Yes
Pritam,2025-04-11 07:28:00,Khairiyat,100539,2025-04-11,2025,April,Friday,7,1.68,No
Sachin-Jigar,2025-04-11 09:22:00,"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",243093,2025-04-11,2025,April,Friday,9,4.05,No
Rahat Fateh Ali Khan,2025-04-11 09:26:00,Mann Ki Lagan,291920,2025-04-11,2025,April,Friday,9,4.87,No
Rahat Fateh Ali Khan,2025-04-11 09:32:00,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",319480,2025-04-11,2025,April,Friday,9,5.32,No
Rahat Fateh Ali Khan,2025-04-11 09:42:00,"Sanu Ek Pal Chain (From ""Raid"")",20459,2025-04-11,2025,April,Friday,9,0.34,Yes
Mohit Chauhan,2025-04-11 13:51:00,Tum Ho,105245,2025-04-11,2025,April,Friday,13,1.75,No
Mohit Chauhan,2025-04-11 13:54:00,"Phir Se Ud Chala (From ""Rockstar"")",145082,2025-04-11,2025,April,Friday,13,2.42,No
A.R. Rahman,2025-04-11 13:58:00,Nadaan Parinde,239771,2025-04-11,2025,April,Friday,13,4.00,No
Jaani,2025-04-11 13:59:00,"Salooq (From ""Moh"")",35740,2025-04-11,2025,April,Friday,13,0.60,No
Pritam,2025-04-11 13:59:00,Ajj Din Chadheya,21227,2025-04-11,2025,April,Friday,13,0.35,Yes
Gurnazar,2025-04-11 14:04:00,Dost Banke,289820,2025-04-11,2025,April,Friday,14,4.83,No
Rahat Fateh Ali Khan,2025-04-11 14:10:00,Zaroori Tha,342023,2025-04-11,2025,April,Friday,14,5.70,No
B Praak,2025-04-11 14:11:00,Allah De Bandeya,10025,2025-04-11,2025,April,Friday,14,0.17,Yes
Rahat Fateh Ali Khan,2025-04-11 14:11:00,Dillagi,84389,2025-04-11,2025,April,Friday,14,1.41,No
Rahat Fateh Ali Khan,2025-04-11 14:11:00,"Rishte Naate - From ""De Dana Dan""",13368,2025-04-11,2025,April,Friday,14,0.22,Yes
Rochak Kohli,2025-04-11 14:19:00,Bewafa Tera Masoom Chehra,242149,2025-04-11,2025,April,Friday,14,4.04,No
Rahat Fateh Ali Khan,2025-04-11 14:19:00,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",14971,2025-04-11,2025,April,Friday,14,0.25,Yes
Arijit Singh,2025-04-11 14:23:00,Humdard,260590,2025-04-11,2025,April,Friday,14,4.34,No
Shankar-Ehsaan-Loy,2025-04-11 14:27:00,Bol Na Halke Halke,183256,2025-04-11,2025,April,Friday,14,3.05,No
Shankar-Ehsaan-Loy,2025-04-11 18:00:00,Mera Yaar,12901,2025-04-11,2025,April,Friday,18,0.22,Yes
Rochak Kohli,2025-04-12 13:34:00,Tera Yaar Hoon Main,150008,2025-04-12,2025,April,Saturday,13,2.50,No
Shankar-Ehsaan-Loy,2025-04-12 14:55:00,Mera Yaar,351293,2025-04-12,2025,April,Saturday,14,5.85,No
Rahat Fateh Ali Khan,2025-04-12 15:01:00,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",319480,2025-04-12,2025,April,Saturday,15,5.32,No
KK,2025-04-12 15:06:00,"Beete Lamhein Lofi Mix (From ""The Train"")",298271,2025-04-12,2025,April,Saturday,15,4.97,No
Kailash Kher,2025-04-12 15:07:00,Piya Ghar Aavenge,74373,2025-04-12,2025,April,Saturday,15,1.24,No
Kailash Kher,2025-04-12 15:09:00,Allah Ke Bande,73737,2025-04-12,2025,April,Saturday,15,1.23,No
Sachin-Jigar,2025-04-12 15:09:00,Maana Ke Hum Yaar Nahin,3169,2025-04-12,2025,April,Saturday,15,0.05,Yes
Vishal-Shekhar,2025-04-12 15:09:00,Jag Soona Soona Lage,38002,2025-04-12,2025,April,Saturday,15,0.63,No
Pritam,2025-04-12 15:09:00,Tera Deedar Hua,2591,2025-04-12,2025,April,Saturday,15,0.04,Yes
Anu Malik,2025-04-12 15:09:00,Moh Moh Ke Dhaage (Female),2373,2025-04-12,2025,April,Saturday,15,0.04,Yes
Shankar-Ehsaan-Loy,2025-04-12 15:15:00,O Rangrez,309867,2025-04-12,2025,April,Saturday,15,5.16,No
Shashwat Sachdev,2025-04-12 15:15:00,"Sahiba (From ""Phillauri"")",31464,2025-04-12,2025,April,Saturday,15,0.52,No
Shilpa Rao,2025-04-12 15:15:00,Meherbaan,3320,2025-04-12,2025,April,Saturday,15,0.06,Yes
Sunidhi Chauhan,2025-04-12 15:15:00,Lae Dooba,2648,2025-04-12,2025,April,Saturday,15,0.04,Yes
Kailash Kher,2025-04-12 15:21:00,Saiyyan,343906,2025-04-12,2025,April,Saturday,15,5.73,No
A.R. Rahman,2025-04-12 15:27:00,Tere Bina,309640,2025-04-12,2025,April,Saturday,15,5.16,No
A.R. Rahman,2025-04-12 15:33:00,Nadaan Parinde,384000,2025-04-12,2025,April,Saturday,15,6.40,No
Jubin Nautiyal,2025-04-12 15:38:00,"Gazab Ka Hai Din (From ""Dil Juunglee"")",236325,2025-04-12,2025,April,Saturday,15,3.94,No
Sanam,2025-04-12 15:49:00,Tujhse Naraz Nahi Zindagi,52838,2025-04-12,2025,April,Saturday,15,0.88,No
Manan Bhardwaj,2025-04-13 08:27:00,"Shiddat Title Track (From ""Shiddat"")",1276,2025-04-13,2025,April,Sunday,8,0.02,Yes
Atif Aslam,2025-04-13 08:28:00,Pehli Dafa,1516,2025-04-13,2025,April,Sunday,8,0.03,Yes
Darshan Raval,2025-04-13 08:30:00,Sajna,93947,2025-04-13,2025,April,Sunday,8,1.57,No
Falak Shabbir,2025-04-13 08:35:00,Saajna,281510,2025-04-13,2025,April,Sunday,8,4.69,No
Falak Shabbir,2025-04-13 08:40:00,Ijazat,247338,2025-04-13,2025,April,Sunday,8,4.12,No
Farhan Saeed,2025-04-13 08:43:00,Thodi Der,176888,2025-04-13,2025,April,Sunday,8,2.95,No
Falak Shabbir,2025-04-13 08:47:00,Mera Mann Kehne Laga,227334,2025-04-13,2025,April,Sunday,8,3.79,No
Falak Shabbir,2025-04-13 09:02:00,Kya Tujhe Ab Ye Dil Bataye,126716,2025-04-13,2025,April,Sunday,9,2.11,No
Gurnazar,2025-04-14 17:13:00,Dost Banke,251154,2025-04-14,2025,April,Monday,17,4.19,No
Falak Shabbir,2025-04-14 17:18:00,Saajna,274023,2025-04-14,2025,April,Monday,17,4.57,No
Rochak Kohli,2025-04-14 17:22:00,Tera Yaar Hoon Main,264805,2025-04-14,2025,April,Monday,17,4.41,No
Arijit Singh,2025-04-14 17:27:00,"Hai Dil Ye Mera (From ""Hate Story 2"")",253480,2025-04-14,2025,April,Monday,17,4.22,No
Kushagra,2025-04-14 17:30:00,Finding Her,207000,2025-04-14,2025,April,Monday,17,3.45,No
Amaal Mallik,2025-04-14 17:35:00,Soch Na Sake,281322,2025-04-14,2025,April,Monday,17,4.69,No
Ram Sampath,2025-04-14 17:38:00,"Sajni (From ""Laapataa Ladies"")",138202,2025-04-14,2025,April,Monday,17,2.30,No
Mithoon,2025-04-14 17:38:00,Phir Bhi Tumko Chaahunga,5402,2025-04-14,2025,April,Monday,17,0.09,Yes
Arijit Singh,2025-04-14 17:42:00,Tera Fitoor,11453,2025-04-14,2025,April,Monday,17,0.19,Yes
Sachet-Parampara,2025-04-14 17:42:00,"Raanjhan (From ""Do Patti"")",240066,2025-04-14,2025,April,Monday,17,4.00,No
B Praak,2025-04-14 17:45:00,Kya Loge Tum,16163,2025-04-14,2025,April,Monday,17,0.27,Yes
Pritam,2025-04-14 17:45:00,Kalank - Title Track,170058,2025-04-14,2025,April,Monday,17,2.83,No
B Praak,2025-04-14 17:45:00,Mera Yaar,14148,2025-04-14,2025,April,Monday,17,0.24,Yes
Lost Stories,2025-04-14 17:48:00,Leja,145933,2025-04-14,2025,April,Monday,17,2.43,No
JAI DHIR,2025-04-14 18:33:00,Akhiyaan,128293,2025-04-14,2025,April,Monday,18,2.14,No
Gurnazar,2025-04-15 09:54:00,Dost Banke,289820,2025-04-15,2025,April,Tuesday,9,4.83,No
Vishal-Shekhar,2025-04-15 10:00:00,Jag Ghoomeya,281991,2025-04-15,2025,April,Tuesday,10,4.70,No
Rahat Fateh Ali Khan,2025-04-15 10:06:00,Tere Mast Mast Do Nain,357982,2025-04-15,2025,April,Tuesday,10,5.97,No
Kailash Kher,2025-04-16 06:21:00,S.I.D.H.U.,291765,2025-04-16,2025,April,Wednesday,6,4.86,No
Falak Shabbir,2025-04-16 06:25:00,Saajna,281510,2025-04-16,2025,April,Wednesday,6,4.69,No
Himesh Reshammiya,2025-04-16 06:36:00,Main Jahaan Rahoon,382493,2025-04-16,2025,April,Wednesday,6,6.37,No
Rashid Khan,2025-04-16 06:43:00,Aaoge Jab Tum,355065,2025-04-16,2025,April,Wednesday,6,5.92,No
Salim–Sulaiman,2025-04-16 06:44:00,Aadat Se Majboor,68739,2025-04-16,2025,April,Wednesday,6,1.15,No
Mohit Chauhan,2025-04-16 06:56:00,"Phir Se Ud Chala (From ""Rockstar"")",79857,2025-04-16,2025,April,Wednesday,6,1.33,No
Gurnazar,2025-04-16 15:04:00,Dost Banke,35796,2025-04-16,2025,April,Wednesday,15,0.60,No
Shankar-Ehsaan-Loy,2025-04-16 15:24:00,Mera Yaar,58923,2025-04-16,2025,April,Wednesday,15,0.98,No
Shankar-Ehsaan-Loy,2025-04-16 15:25:00,Mera Yaar,27832,2025-04-16,2025,April,Wednesday,15,0.46,Yes
Karan Aujla,2025-04-16 15:27:00,Softly,155161,2025-04-16,2025,April,Wednesday,15,2.59,No
Salim–Sulaiman,2025-04-16 15:34:00,O Re Piya,379768,2025-04-16,2025,April,Wednesday,15,6.33,No
Abida Parveen,2025-04-16 15:39:00,Chaap Tilak,271676,2025-04-16,2025,April,Wednesday,15,4.53,No
Rashid Khan,2025-04-16 15:40:00,Aaoge Jab Tum,68351,2025-04-16,2025,April,Wednesday,15,1.14,No
JAI DHIR,2025-04-16 15:43:00,Akhiyaan,206769,2025-04-16,2025,April,Wednesday,15,3.45,No
Pritam,2025-04-16 15:46:00,Kesariya - Punjabi Version,14714,2025-04-16,2025,April,Wednesday,15,0.25,Yes
JAI DHIR,2025-04-16 15:46:00,Snap,136000,2025-04-16,2025,April,Wednesday,15,2.27,No
JAI DHIR,2025-04-16 15:50:00,Stay,190069,2025-04-16,2025,April,Wednesday,15,3.17,No
Lost Stories,2025-04-16 15:53:00,Leja,184280,2025-04-16,2025,April,Wednesday,15,3.07,No
JAI DHIR,2025-04-16 15:57:00,Akhiyaan,206769,2025-04-16,2025,April,Wednesday,15,3.45,No
JAI DHIR,2025-04-16 15:58:00,Uplift,54580,2025-04-16,2025,April,Wednesday,15,0.91,No
JAI DHIR,2025-04-17 09:55:00,Snap,136000,2025-04-17,2025,April,Thursday,9,2.27,No
JAI DHIR,2025-04-17 09:59:00,Stay,201680,2025-04-17,2025,April,Thursday,9,3.36,No
JAI DHIR,2025-04-17 10:01:00,Nobody But Me,130000,2025-04-17,2025,April,Thursday,10,2.17,No
JAI DHIR,2025-04-17 10:13:00,Petals,27133,2025-04-17,2025,April,Thursday,10,0.45,Yes
JAI DHIR,2025-04-17 10:16:00,Stay,201680,2025-04-17,2025,April,Thursday,10,3.36,No
JAI DHIR,2025-04-17 10:17:00,Nobody But Me,31412,2025-04-17,2025,April,Thursday,10,0.52,No
JAI DHIR,2025-04-17 16:00:00,Stay,201680,2025-04-17,2025,April,Thursday,16,3.36,No
Lost Stories,2025-04-17 16:01:00,Mirza,60000,2025-04-17,2025,April,Thursday,16,1.00,No
Lost Stories,2025-04-17 16:03:00,Dori - Acoustic,143100,2025-04-17,2025,April,Thursday,16,2.39,No
Lost Stories,2025-04-17 16:06:00,Dori,159599,2025-04-17,2025,April,Thursday,16,2.66,No
Pritam,2025-04-17 16:07:00,Kesariya - Punjabi Version,49980,2025-04-17,2025,April,Thursday,16,0.83,No
JAI DHIR,2025-04-17 16:10:00,Akhiyaan,206769,2025-04-17,2025,April,Thursday,16,3.45,No
JAI DHIR,2025-04-18 17:54:00,Stay,201680,2025-04-18,2025,April,Friday,17,3.36,No
JAI DHIR,2025-04-18 17:56:00,Nobody But Me,130000,2025-04-18,2025,April,Friday,17,2.17,No
JAI DHIR,2025-04-18 17:58:00,Petals,90846,2025-04-18,2025,April,Friday,17,1.51,No
JAI DHIR,2025-04-18 18:04:00,Snap,136000,2025-04-18,2025,April,Friday,18,2.27,No
JAI DHIR,2025-04-18 18:07:00,Stay,201680,2025-04-18,2025,April,Friday,18,3.36,No
JAI DHIR,2025-04-18 18:10:00,Nobody But Me,130000,2025-04-18,2025,April,Friday,18,2.17,No
JAI DHIR,2025-04-18 18:12:00,Petals,114546,2025-04-18,2025,April,Friday,18,1.91,No
JAI DHIR,2025-04-18 18:15:00,Akhiyaan,206769,2025-04-18,2025,April,Friday,18,3.45,No
Lost Stories,2025-04-18 18:18:00,Dori - Acoustic,143100,2025-04-18,2025,April,Friday,18,2.39,No
JAI DHIR,2025-04-18 18:20:00,Snap,136000,2025-04-18,2025,April,Friday,18,2.27,No
JAI DHIR,2025-04-18 18:24:00,Stay,201680,2025-04-18,2025,April,Friday,18,3.36,No
JAI DHIR,2025-04-18 18:26:00,Nobody But Me,130000,2025-04-18,2025,April,Friday,18,2.17,No
JAI DHIR,2025-04-18 18:29:00,Petals,148269,2025-04-18,2025,April,Friday,18,2.47,No
JAI DHIR,2025-04-18 18:32:00,Three Years,176000,2025-04-18,2025,April,Friday,18,2.93,No
Jay Sean,2025-04-18 18:34:00,Piche Piche feat. JAI DHIR,149039,2025-04-18,2025,April,Friday,18,2.48,No
Jay Sean,2025-04-18 18:36:00,Heartless feat. Ikky,129114,2025-04-18,2025,April,Friday,18,2.15,No
JAI DHIR,2025-04-18 18:39:00,Simplicity,181356,2025-04-18,2025,April,Friday,18,3.02,No
Lost Stories,2025-04-18 20:01:00,Leja,125638,2025-04-18,2025,April,Friday,20,2.09,No
Aditya Rikhari,2025-04-18 20:06:00,Paro,70400,2025-04-18,2025,April,Friday,20,1.17,No
Aditya Rikhari,2025-04-18 20:07:00,Faasle,0,2025-04-18,2025,April,Friday,20,0.00,Yes
Aditya Rikhari,2025-04-18 20:07:00,Paro,3363,2025-04-18,2025,April,Friday,20,0.06,Yes
Aditya Rikhari,2025-04-18 20:07:00,Paro,1688,2025-04-18,2025,April,Friday,20,0.03,Yes
Aditya Rikhari,2025-04-18 20:09:00,Paaro,118283,2025-04-18,2025,April,Friday,20,1.97,No
Aditya Rikhari,2025-04-18 20:10:00,Samjho Na,73693,2025-04-18,2025,April,Friday,20,1.23,No
Aditya Rikhari,2025-04-18 20:22:00,Faasle,47750,2025-04-18,2025,April,Friday,20,0.80,No
JAI DHIR,2025-04-18 21:37:00,Glimpse,169688,2025-04-18,2025,April,Friday,21,2.83,No
Aditya Rikhari,2025-04-19 08:29:00,Paaro,153214,2025-04-19,2025,April,Saturday,8,2.55,No
Sajid-Wajid,2025-04-19 08:30:00,Surili Akhiyon Wale,14025,2025-04-19,2025,April,Saturday,8,0.23,Yes
Rahat Fateh Ali Khan,2025-04-19 08:30:00,"Rishte Naate - From ""De Dana Dan""",3943,2025-04-19,2025,April,Saturday,8,0.07,Yes
Aditya Rikhari,2025-04-19 08:31:00,Paro,70400,2025-04-19,2025,April,Saturday,8,1.17,No
Shankar-Ehsaan-Loy,2025-04-19 08:37:00,Sajdaa,365706,2025-04-19,2025,April,Saturday,8,6.10,No
Pritam,2025-04-19 08:42:00,Ajj Din Chadheya,315013,2025-04-19,2025,April,Saturday,8,5.25,No
Kailash Kher,2025-04-19 08:47:00,"Mere Nishaan (From ""Oh My God"")",300719,2025-04-19,2025,April,Saturday,8,5.01,No
Shankar-Ehsaan-Loy,2025-04-19 08:52:00,Ishq Di Baajiyaan,287134,2025-04-19,2025,April,Saturday,8,4.79,No
Mustafa Zahid,2025-04-19 08:55:00,Tera Mera Rishta,163938,2025-04-19,2025,April,Saturday,8,2.73,No
JAI DHIR,2025-04-19 09:09:00,Stay,166233,2025-04-19,2025,April,Saturday,9,2.77,No
Aditya Rikhari,2025-04-19 09:59:00,Paaro,43166,2025-04-19,2025,April,Saturday,9,0.72,No
Aditya Rikhari,2025-04-19 23:57:00,Paaro,153214,2025-04-19,2025,April,Saturday,23,2.55,No
Rahat Fateh Ali Khan,2025-04-20 00:02:00,Mann Ki Lagan,291920,2025-04-20,2025,April,Sunday,0,4.87,No
Himesh Reshammiya,2025-04-20 00:09:00,Main Jahaan Rahoon,382493,2025-04-20,2025,April,Sunday,0,6.37,No
Salim–Sulaiman,2025-04-20 00:15:00,O Re Piya,379768,2025-04-20,2025,April,Sunday,0,6.33,No
Shafqat Amanat Ali,2025-04-20 00:17:00,Darmiyaan,132298,2025-04-20,2025,April,Sunday,0,2.20,No
